Company,Developer,Application / Job #,Division,City/Town,Zip Code,Circuit ID,Substation,"Hybrid
(Y/N)",Related Application/Job #,"PV
(kWAC)","ESS
(kWAC)","WIND
(kWAC)","MT
(kWAC)","SG
(kWAC)","IG
(kWAC)","FW
(kWAC)","FC
(kWAC)","CHP
(kWAC)","GT
(kWAC)","HYDRO
(kWAC)","ICE
(kWAC)","ST
(kWAC)","OTHER
(kWAC)","Metering
(NA / NM / RNM / CDG)","Value Stack
(Y/N)",Start Date,End Date,Calculated Duration,"Application Approved Date 
(Utility)",Start Date (Must Match Application Approved Date),End Date,Calculated Duration,Payment Received Date,Start Date,End Date,Calculated Duration,CESIR cost to customer,CESIR cost to utility,Estimated Costs by Utility,Actual Customer Project Costs,Actual Utility Project Costs,Down Payment Date,Full Payment Date,Construction Start Date,Construction Complete Date,Verification Testing or Final Acceptance Date,Final Letter of Acceptance Date,Project Complete (Y/N),Utility Retention of REC (Y/N)
Central Hudson,Hudson Solar,CH-01978,Newburgh,Wallkill,12589,5043,East Walden,No,,5,,,,,,,,,,,,,,NM,No,28/12/2015,05/01/2016,5,05/01/2016,,, ,,,, ,,,,,,,,,,02/03/2016,09/03/2016,Yes,
Central Hudson,Hudson Solar,CH-02238,Kingston,W Hurley,12491,3013,Woodstock,No,,10,,,,,,,,,,,,,,NM,No,28/12/2015,12/01/2016,10,12/01/2016,,, ,,,, ,,,,,,,,,,18/02/2016,25/02/2016,Yes,
Central Hudson,Hudson Solar,CH-02357,Fishkill,Cold Spg,10516,8086,Tioronda,No,,6,,,,,,,,,,,,,,NM,No,28/12/2015,07/01/2016,7,07/01/2016,,, ,,,, ,,,,,,,,,,26/02/2016,04/03/2016,Yes,
Central Hudson,Monolith Solar Associates LLC,CH-02685,Catskill,Greenvl,12083,1092,Westerlo,No,,6,,,,,,,,,,,,,,NM,No,28/12/2015,12/01/2016,10,12/01/2016,,, ,,,, ,,,,,,,,,,17/06/2016,21/06/2016,Yes,
Central Hudson,"Cypress Creek Renewables, LLC",CH-03134,Kingston,Kingston,12401,2016,Lincoln Park,No,,1980,,,,,,,,,,,,,,CDG,No,07/01/2016,28/01/2016,15,28/01/2016,07/01/2016,28/01/2016,15,18/03/2016,03/05/2016,28/07/2016,60,32000,,117500,95355.24,,23/06/2017,17/08/2017,17/08/2017,22/10/2018,27/03/2019,28/03/2019,Yes,
Central Hudson,New York State Solar Farm,CH-03977,Poughkeepsie,Poughkeepsie,12603,6096,Manchester,No,,12.7,,,,,,,,,,,,,,NM,No,28/12/2015,07/01/2016,7,07/01/2016,,, ,,,, ,,,,,,,,,,10/02/2016,17/02/2016,Yes,
Central Hudson,New York State Solar Farm,CH-04092,Kingston,Saugerties,12477,3002,Saugerties,No,,7.6,,,,,,,,,,,,,,NM,No,28/12/2015,12/01/2016,10,12/01/2016,,, ,,,, ,,,,,,,,,,26/02/2016,04/03/2016,Yes,
Central Hudson,SolarCity,CH-05449,Newburgh,Highland,12528,5083,Highland,No,,7.6,,,,,,,,,,,,,,NM,No,14/01/2016,28/01/2016,10,28/01/2016,,, ,,,, ,,,,,,,,,,11/03/2016,18/03/2016,Yes,
Central Hudson,SolarCity,CH-05998,Fishkill,Wappingrs Fls,12590,8091,Fishkill Plains,No,,6.6,,,,,,,,,,,,,,NM,No,22/01/2016,29/01/2016,5,29/01/2016,,, ,,,, ,,,,,,,,,,11/02/2016,19/02/2016,Yes,
Central Hudson,SolarCity,CH-07419,Newburgh,Newburgh,12550,4014,West Balmville,No,,3,,,,,,,,,,,,,,NM,No,28/12/2015,07/01/2016,7,07/01/2016,,, ,,,, ,,,,,,,,,,10/02/2016,11/02/2016,Yes,
Central Hudson,SolarCity,CH-07664,Fishkill,Fishkill,12524,8065,Merritt Park,No,,7.2,,,,,,,,,,,,,,NM,No,22/01/2016,29/01/2016,5,29/01/2016,,, ,,,, ,,,,,,,,,,24/02/2016,29/02/2016,Yes,
Central Hudson,NRG Home Solar,CH-00540,Fishkill,Beacon,12508,8018,Forgebrook,No,,3.22,,,,,,,,,,,,,,NM,No,29/12/2015,07/01/2016,6,07/01/2016,,, ,,,, ,,,,,,,,,,31/05/2016,03/06/2016,Yes,
Central Hudson,Lighthouse Solar,CH-03560,Catskill,Palenvl,12463,2001,North Catskill,No,,18,,,,,,,,,,,,,,NM,No,29/12/2015,13/01/2016,10,13/01/2016,,, ,,,, ,,,,,,,,,,23/03/2016,31/03/2016,Yes,
Central Hudson,NRG Home Solar,CH-04251,Catskill,Ravena,12143,1082,New Baltimore,No,,10,,,,,,,,,,,,,,NM,No,29/12/2015,13/01/2016,10,13/01/2016,,, ,,,, ,,,,,,,,,,09/02/2016,17/02/2016,Yes,
Central Hudson,NRG Home Solar,CH-04597,Fishkill,Hopewell Jct,12533,8091,Fishkill Plains,No,,10,,,,,,,,,,,,,,NM,No,11/01/2016,22/01/2016,9,22/01/2016,,, ,,,, ,,,,,,,,,,04/02/2016,04/02/2016,Yes,
Central Hudson,SolarCity,CH-05246,Kingston,Kerhonkson,12446,3083,Kerhonkson,No,,6,,,,,,,,,,,,,,NM,No,29/12/2015,13/01/2016,10,13/01/2016,,, ,,,, ,,,,,,,,,,19/01/2016,26/01/2016,Yes,
Central Hudson,SolarCity,CH-05522,Catskill,E Durham,12423,2043,South Cairo,No,,3,,,,,,,,,,,,,,NM,No,29/12/2015,13/01/2016,10,13/01/2016,,, ,,,, ,,,,,,,,,,08/06/2016,13/06/2016,Yes,
Central Hudson,SolarCity,CH-05756,Kingston,Saugerties,12477,2015,Lincoln Park,No,,7.6,,,,,,,,,,,,,,NM,No,29/12/2015,13/01/2016,10,13/01/2016,,, ,,,, ,,,,,,,,,,09/02/2016,16/02/2016,Yes,
Central Hudson,SolarCity,CH-06120,Fishkill,Hopewell Jct,12533,8093,Fishkill Plains,No,,8.4,,,,,,,,,,,,,,NM,No,29/12/2015,07/01/2016,6,07/01/2016,,, ,,,, ,,,,,,,,,,26/01/2016,29/01/2016,Yes,
Central Hudson,SolarCity,CH-06712,Poughkeepsie,Hopewell Jct,12533,6052,Todd Hill,No,,9.6,,,,,,,,,,,,,,NM,No,29/12/2015,07/01/2016,6,07/01/2016,,, ,,,, ,,,,,,,,,,28/07/2016,28/07/2016,Yes,
Central Hudson,SolarCity,CH-06910,Fishkill,Hopewell Jct,12533,8093,Fishkill Plains,No,,3,,,,,,,,,,,,,,NM,No,29/12/2015,07/01/2016,6,07/01/2016,,, ,,,, ,,,,,,,,,,11/01/2016,13/01/2016,Yes,
Central Hudson,SolarCity,CH-07020,Newburgh,New Windsor,12553,4043,Union Ave,No,,6,,,,,,,,,,,,,,NM,No,13/01/2016,22/01/2016,7,22/01/2016,,, ,,,, ,,,,,,,,,,01/03/2016,08/03/2016,Yes,
Central Hudson,SolarCity,CH-07375,Fishkill,Fishkill,12524,8055,North Chelsea,No,,5,,,,,,,,,,,,,,NM,No,29/12/2015,07/01/2016,6,07/01/2016,,, ,,,, ,,,,,,,,,,19/01/2016,20/01/2016,Yes,
Central Hudson,Hudson Solar,CH-01268,Catskill,Coxsackie,12051,1071,Coxsackie,No,,5,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,18/04/2016,25/04/2016,Yes,
Central Hudson,Hudson Solar,CH-01352,Newburgh,Newburgh,12550,5004,Marlboro,No,,7.6,,,,,,,,,,,,,,NM,No,30/12/2015,07/01/2016,5,07/01/2016,,, ,,,, ,,,,,,,,,,25/04/2016,27/04/2016,Yes,
Central Hudson,Hudson Solar,CH-01699,Kingston,Kingston,12401,2093,Hurley Ave,No,,7.6,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,16/02/2016,23/02/2016,Yes,
Central Hudson,Hudson Solar,CH-01984,Newburgh,Gardiner,12525,5011,Modena,No,,10,,,,,,,,,,,,,,NM,No,30/12/2015,08/01/2016,6,08/01/2016,,, ,,,, ,,,350,350,100.46,,28/01/2016,28/01/2016,02/02/2016,23/03/2016,31/03/2016,Yes,
Central Hudson,Hudson Solar,CH-02023,Kingston,Accord,12404,3024,High Falls,No,,11.4,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,10/02/2016,18/02/2016,Yes,
Central Hudson,Hudson Solar,CH-02042,Kingston,Kingston,12401,2093,Hurley Ave,No,,5,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,22/02/2016,29/02/2016,Yes,
Central Hudson,Hudson Solar,CH-02233,Kingston,Kingston,12401,1022,East Kingston,No,,10,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,28/01/2016,04/02/2016,Yes,
Central Hudson,Hudson Solar,CH-02496,Newburgh,Montgomery,12549,5072,Montgomery,No,CH-01589,6,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,01/04/2016,07/04/2016,Yes,
Central Hudson,Lotus Energy Inc.,CH-03861,Kingston,Rosendale,12472,3022,High Falls,No,,5,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,28/03/2016,04/04/2016,Yes,
Central Hudson,Lotus Energy Inc.,CH-03862,Kingston,Rosendale,12472,3021,High Falls,No,,10,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,17/02/2016,24/02/2016,Yes,
Central Hudson,NRG Home Solar,CH-04187,Kingston,Ellenvl,12428,3078,Greenfield Rd,No,,4.73,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,29/02/2016,07/03/2016,Yes,
Central Hudson,NRG Home Solar,CH-04351,Poughkeepsie,Poughkeepsie,12603,6093,Manchester,No,,3.87,,,,,,,,,,,,,,NM,No,30/12/2015,07/01/2016,5,07/01/2016,,, ,,,, ,,,,,,,,,,26/04/2016,03/05/2016,Yes,
Central Hudson,NRG Home Solar,CH-04582,Fishkill,Wappingrs Fls,12590,8091,Fishkill Plains,No,,7.6,,,,,,,,,,,,,,NM,No,30/12/2015,07/01/2016,5,07/01/2016,,, ,,,, ,,,,,,,,,,12/04/2016,14/04/2016,Yes,
Central Hudson,SolarCity,CH-04941,Kingston,Saugerties,12477,2015,Lincoln Park,No,,8.6,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,15/06/2016,22/06/2016,Yes,
Central Hudson,SolarCity,CH-04988,Catskill,Ravena,12143,1082,New Baltimore,No,,23.4,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,28/01/2016,11/02/2016,Yes,
Central Hudson,SolarCity,CH-06065,Fishkill,Hopewell Jct,12533,8094,Fishkill Plains,No,,7.8,,,,,,,,,,,,,,NM,No,30/12/2015,15/01/2016,11,15/01/2016,,, ,,,, ,,,,,,,,,,29/03/2016,05/04/2016,Yes,
Central Hudson,SolarCity,CH-06483,Kingston,High Fls,12440,3022,High Falls,No,,5,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,23/02/2016,01/03/2016,Yes,
Central Hudson,SolarCity,CH-06539,Kingston,Kingston,12401,2092,Hurley Ave,No,,4.2,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,26/01/2016,02/02/2016,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-08636,Kingston,Kingston,12401,1021,East Kingston,No,,5.8,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,11/05/2016,17/05/2016,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-08804,Kingston,Saugerties,12477,3003,Saugerties,No,,6.88,,,,,,,,,,,,,,NM,No,30/12/2015,14/01/2016,10,14/01/2016,,, ,,,, ,,,,,,,,,,13/06/2016,16/06/2016,Yes,
Central Hudson,You Save Green,CH-09965,Newburgh,Campbell Hall,10916,5052,Maybrook,No,,9,,,,,,,,,,,,,,NM,No,08/01/2016,21/01/2016,9,21/01/2016,,, ,,,, ,,,,,,,,,,01/06/2016,07/06/2016,Yes,
Central Hudson,Monolith Solar Associates LLC,CH-02688,Poughkeepsie,Rhinebeck,12572,7053,Rhinebeck,No,,12,,,,,,,,,,,,,,NM,No,11/01/2016,18/01/2016,5,18/01/2016,,, ,,,, ,,,,,,,,,,24/08/2016,25/08/2016,Yes,
Central Hudson,Lotus Energy Inc.,CH-03842,Kingston,High Fls,12440,3022,High Falls,No,,7.7,,,,,,,,,,,,,,NM,No,31/12/2015,15/01/2016,10,15/01/2016,,, ,,,, ,,,,,,,,,,14/03/2016,21/03/2016,Yes,
Central Hudson,NRG Home Solar,CH-04296,Kingston,Lk Katrine,12449,2011,Lincoln Park,No,,6,,,,,,,,,,,,,,NM,No,31/12/2015,15/01/2016,10,15/01/2016,,, ,,,, ,,,,,,,,,,12/02/2016,22/02/2016,Yes,
Central Hudson,SolarCity,CH-05552,Catskill,Freehold,12431,2071,Freehold,No,,22.8,,,,,,,,,,,,,,NM,No,31/12/2015,15/01/2016,10,15/01/2016,,, ,,,, ,,,350,350,929.17,,29/03/2016,29/03/2016,29/04/2016,29/04/2016,01/06/2016,Yes,
Central Hudson,SolarCity,CH-07037,Newburgh,New Windsor,12553,4052,Union Ave,No,,9,,,,,,,,,,,,,,NM,No,13/01/2016,22/01/2016,7,22/01/2016,,, ,,,, ,,,,,,,,,,11/02/2016,19/02/2016,Yes,
Central Hudson,SolarCity,CH-07821,Fishkill,Hopewell Jct,12533,8093,Fishkill Plains,No,CH-06122,3,,,,,,,,,,,,,,NM,No,03/02/2016,03/02/2016,0,03/02/2016,,, ,,,, ,,,,,,,,,,22/03/2017,24/03/2017,Yes,
Central Hudson,Trinity Solar,CH-08415,Poughkeepsie,Salt Pt,12578,7011,Hibernia,No,,5,,,,,,,,,,,,,,NM,No,11/01/2016,18/01/2016,5,18/01/2016,,, ,,,, ,,,,,,,,,,15/04/2016,22/04/2016,Yes,
Central Hudson,EcoMen Solar,CH-03335,Kingston,Cragsmoor,12420,3078,Greenfield Rd,No,,5,,,,,,,,,,,,,,NM,No,04/01/2016,18/01/2016,10,18/01/2016,,, ,,,, ,,,,,,,,,,26/08/2016,26/08/2016,Yes,
Central Hudson,Kasselman Solar,CH-03509,Poughkeepsie,Pleasant Vly,12569,7024,Tinkertown,No,,7.5,,,,,,,,,,,,,,NM,No,12/01/2016,26/01/2016,10,26/01/2016,,, ,,,, ,,,,,,,,,,26/02/2016,04/03/2016,Yes,
Central Hudson,SolarCity,CH-05590,Catskill,Climax,12042,1071,Coxsackie,No,,4.2,,,,,,,,,,,,,,NM,No,04/01/2016,18/01/2016,10,18/01/2016,,, ,,,, ,,,,,,,,,,24/02/2016,02/03/2016,Yes,
Central Hudson,SolarCity,CH-05738,Kingston,Saugerties,12477,3001,Saugerties,No,,6.6,,,,,,,,,,,,,,NM,No,04/01/2016,18/01/2016,10,18/01/2016,,, ,,,, ,,,,,,,,,,23/06/2016,29/06/2016,Yes,
Central Hudson,SolarCity,CH-05928,Poughkeepsie,Salt Pt,12578,7011,Hibernia,No,,8,,,,,,,,,,,,,,NM,No,04/01/2016,18/01/2016,10,18/01/2016,,, ,,,, ,,,,,,,,,,20/01/2016,26/01/2016,Yes,
Central Hudson,SolarCity,CH-06662,Poughkeepsie,Poughkeepsie,12601,6068,Inwood Ave,No,,10,,,,,,,,,,,,,,NM,No,04/01/2016,18/01/2016,10,18/01/2016,,, ,,,, ,,,,,,,,,,02/03/2016,09/03/2016,Yes,
Central Hudson,Trinity Solar,CH-08385,Catskill,Cairo,12413,2043,South Cairo,No,,10,,,,,,,,,,,,,,NM,No,04/01/2016,18/01/2016,10,18/01/2016,,, ,,,, ,,,,,,,,,,28/03/2016,04/04/2016,Yes,
Central Hudson,Sure Energies Corp.,CH-09699,Fishkill,Wappingrs Fls,12590,8091,Fishkill Plains,No,,11,,,,,,,,,,,,,,NM,No,15/01/2016,28/01/2016,9,28/01/2016,,, ,,,, ,,,,,,,,,,28/03/2016,05/04/2016,Yes,
Central Hudson,SolarCity,CH-05824,Poughkeepsie,Poughkeepsie,12601,6064,Inwood Ave,No,,6,,,,,,,,,,,,,,NM,No,05/01/2016,12/01/2016,5,12/01/2016,,, ,,,, ,,,,,,,,,,24/03/2016,01/04/2016,Yes,
Central Hudson,Monolith Solar Associates LLC,CH-02650,Catskill,Catskill,12414,2004,North Catskill,No,,13.6,,,,,,,,,,,,,,NM,No,06/01/2016,19/01/2016,9,19/01/2016,,, ,,,, ,,,,,,,,,,26/07/2016,26/07/2016,Yes,
Central Hudson,Paradise Energy Solutions LLC,CH-02834,Poughkeepsie,Lagrangevl,12540,6055,Todd Hill,No,,3.8,,,,,,,,,,,,,,NM,No,14/01/2016,28/01/2016,10,28/01/2016,,, ,,,, ,,,,,,,,,,13/04/2016,15/04/2016,Yes,
Central Hudson,"Cypress Creek Renewables, LLC",CH-03141,Kingston,Kingston,12401,2094,Hurley Ave,No,,2000,,,,,,,,,,,,,,CDG,No,13/01/2016,03/02/2016,15,03/02/2016,13/01/2016,03/02/2016,15,18/03/2016,03/05/2016,28/07/2016,60,32000,,204600,162620.17,,23/06/2017,09/10/2017,09/10/2017,10/12/2019,27/12/2019,27/12/2019,Yes,
Central Hudson,New York State Solar Farm,CH-04003,Newburgh,Ardonia,12505,5012,Modena,No,,7.6,,,,,,,,,,,,,,NM,No,06/01/2016,20/01/2016,10,20/01/2016,,, ,,,, ,,,350,350,69.25,,19/02/2016,19/02/2016,01/03/2016,29/02/2016,07/03/2016,Yes,
Central Hudson,New York State Solar Farm,CH-04024,Kingston,Kingston,12401,1012,Boulevard,No,,3.8,,,,,,,,,,,,,,NM,No,06/01/2016,19/01/2016,9,19/01/2016,,, ,,,, ,,,,,,,,,,07/04/2016,14/04/2016,Yes,
Central Hudson,New York State Solar Farm,CH-04034,Newburgh,New Paltz,12561,5011,Modena,No,,6,,,,,,,,,,,,,,NM,No,06/01/2016,20/01/2016,10,20/01/2016,,, ,,,, ,,,,,,,,,,05/02/2016,08/02/2016,Yes,
Central Hudson,NRG Home Solar,CH-04229,Kingston,Catskill,12414,3002,Saugerties,No,,3.22,,,,,,,,,,,,,,NM,No,06/01/2016,19/01/2016,9,19/01/2016,,, ,,,, ,,,,,,,,,,24/03/2016,01/04/2016,Yes,
Central Hudson,NRG Home Solar,CH-04595,Fishkill,Hopewell Jct,12533,8095,Fishkill Plains,No,,7.6,,,,,,,,,,,,,,NM,No,06/01/2016,20/01/2016,10,20/01/2016,,, ,,,, ,,,,,,,,,,15/04/2016,19/04/2016,Yes,
Central Hudson,SolarCity,CH-05111,Newburgh,Newburgh,12550,4011,West Balmville,No,,8,,,,,,,,,,,,,,NM,No,06/01/2016,20/01/2016,10,20/01/2016,,, ,,,, ,,,,,,,,,,25/01/2016,29/01/2016,Yes,
Central Hudson,SolarCity,CH-06935,Fishkill,Beacon,12508,8085,Tioronda,No,,4.2,,,,,,,,,,,,,,NM,No,22/01/2016,29/01/2016,5,29/01/2016,,, ,,,, ,,,,,,,,,,12/02/2016,22/02/2016,Yes,
Central Hudson,Solar Generation,CH-08176,Kingston,Mt Tremper,12457,3012,Woodstock,No,,7.7,,,,,,,,,,,,,,NM,No,06/01/2016,19/01/2016,9,19/01/2016,,, ,,,, ,,,,,,,,,,05/07/2016,06/07/2016,Yes,
Central Hudson,Solar Generation,CH-08274,Kingston,Woodstock,12498,3012,Woodstock,No,,7.6,,,,,,,,,,,,,,NM,No,06/01/2016,19/01/2016,9,19/01/2016,,, ,,,, ,,,,,,,,,,06/04/2016,13/04/2016,Yes,
Central Hudson,STR Systems NY LLC,CH-08316,Kingston,Stone Ridge,12494,3023,High Falls,No,,5,,,,,,,,,,,,,,NM,No,06/01/2016,06/01/2016,0,06/01/2016,,, ,,,, ,,,,,,,,,,22/08/2016,22/08/2016,Yes,
Central Hudson,Sungevity Inc,CH-09516,Kingston,New Paltz,12561,3041,Sturgeon Pool,No,,6,,,,,,,,,,,,,,NM,No,06/01/2016,19/01/2016,9,19/01/2016,,, ,,,, ,,,,,,,,,,25/04/2016,25/04/2016,Yes,
Central Hudson,NRG Home Solar,CH-00522,Newburgh,Montgomery,12549,5072,Montgomery,No,,4.51,,,,,,,,,,,,,,NM,No,07/01/2016,22/01/2016,11,22/01/2016,,, ,,,, ,,,,,,,,,,05/05/2016,12/05/2016,Yes,
Central Hudson,Hudson Solar,CH-01557,Fishkill,Fishkill,12524,8062,Merritt Park,No,,6,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,12/02/2016,19/02/2016,Yes,
Central Hudson,Hudson Solar,CH-01925,Fishkill,Fishkill,12524,8016,Forgebrook,No,,3.8,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,08/04/2016,11/04/2016,Yes,
Central Hudson,Hudson Solar,CH-02446,Poughkeepsie,Rhinebeck,12572,7053,Rhinebeck,No,CH-02072,3,,,,,,,,,,,,,,NM,No,07/01/2016,14/01/2016,5,14/01/2016,,, ,,,, ,,,,,,,,,,18/03/2016,28/03/2016,Yes,
Central Hudson,Hudson Solar,CH-02483,Newburgh,New Paltz,12561,5031,Galeville,No,CH-01510,5,,,,,,,,,,,,,,NM,No,14/01/2016,22/01/2016,6,22/01/2016,,, ,,,, ,,,,,,,,,,26/02/2016,04/03/2016,Yes,
Central Hudson,PosiGen Solar,CH-02873,Catskill,Coeymans Hollow,12046,1081,New Baltimore,No,,5.16,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,03/03/2016,10/03/2016,Yes,
Central Hudson,Infinity Solar Systems,CH-03396,Newburgh,Marlboro,12542,5004,Marlboro,No,,11,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,01/03/2016,08/03/2016,Yes,
Central Hudson,NRG Home Solar,CH-04513,Kingston,Smith'S Landing,12414,3002,Saugerties,No,,3.87,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,17/02/2016,24/02/2016,Yes,
Central Hudson,SolarCity,CH-06159,Newburgh,New Paltz,12561,5031,Galeville,No,,7.6,,,,,,,,,,,,,,NM,No,19/01/2016,29/01/2016,8,29/01/2016,,, ,,,, ,,,,,,,,,,29/03/2016,05/04/2016,Yes,
Central Hudson,SolarCity,CH-07237,Kingston,Lk Katrine,12449,2016,Lincoln Park,No,,7.6,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,26/01/2016,02/02/2016,Yes,
Central Hudson,SolarCity,CH-07753,Kingston,Olive Brdg,12461,3024,High Falls,No,,5,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,26/01/2016,02/02/2016,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-08737,Kingston,Port Ewen,12466,1012,Boulevard,No,,6.45,,,,,,,,,,,,,,NM,No,07/01/2016,21/01/2016,10,21/01/2016,,, ,,,, ,,,,,,,,,,26/05/2016,31/05/2016,Yes,
Central Hudson,NRG Home Solar,CH-00546,Newburgh,New Windsor,12553,4093,Bethlehem Rd,No,,4.94,,,,,,,,,,,,,,NM,No,08/01/2016,22/01/2016,10,22/01/2016,,, ,,,, ,,,,,,,,,,12/05/2016,19/05/2016,Yes,
Central Hudson,Hudson Solar,CH-02383,Kingston,Stone Ridge,12484,3023,High Falls,Yes,CH-02383,6.4,,,,,,,,,,,,,,NM,No,08/01/2016,21/01/2016,9,21/01/2016,,, ,,,, ,,,,,,,,,,14/07/2016,14/07/2016,Yes,
Central Hudson,NRG Home Solar,CH-04639,Newburgh,Newburgh,12550,4012,West Balmville,No,,7.6,,,,,,,,,,,,,,NM,No,08/01/2016,22/01/2016,10,22/01/2016,,, ,,,, ,,,,,,,,,,15/04/2016,19/04/2016,Yes,
Central Hudson,SolarCity,CH-05538,Catskill,Catskill,12414,2005,North Catskill,No,,7.6,,,,,,,,,,,,,,NM,No,08/01/2016,21/01/2016,9,21/01/2016,,, ,,,, ,,,,,,,,,,26/01/2016,02/02/2016,Yes,
Central Hudson,SolarCity,CH-05931,Poughkeepsie,Poughkeepsie,12601,7024,Tinkertown,No,,5,,,,,,,,,,,,,,NM,No,08/01/2016,15/01/2016,5,15/01/2016,,, ,,,, ,,,,,,,,,,18/02/2016,25/02/2016,Yes,
Central Hudson,D&M Alternative Energy,CH-00814,Catskill,Coxsackie,12051,1076,Coxsackie,No,,4,,,,,,,,,,,,,,NM,No,11/01/2016,25/01/2016,10,25/01/2016,,, ,,,, ,,,,,,,,,,29/01/2016,02/02/2016,Yes,
Central Hudson,New York State Solar Farm,CH-03945,Fishkill,Beacon,12508,8087,Tioronda,No,,6,,,,,,,,,,,,,,NM,No,11/01/2016,22/01/2016,9,22/01/2016,,, ,,,, ,,,,,,,,,,26/02/2016,04/03/2016,Yes,
Central Hudson,New York State Solar Farm,CH-03958,Newburgh,Wallkill,12589,4011,West Balmville,No,,8.8,,,,,,,,,,,,,,NM,No,11/01/2016,22/01/2016,9,22/01/2016,,, ,,,, ,,,,,,,,,,14/03/2016,21/03/2016,Yes,
Central Hudson,New York State Solar Farm,CH-04086,Fishkill,Beacon,12508,8017,Forgebrook,No,,1.75,,,,,,,,,,,,,,NM,No,03/02/2016,03/02/2016,0,03/02/2016,,, ,,,, ,,,,,,,,,,15/04/2016,22/04/2016,Yes,
Central Hudson,SolarCity,CH-05344,Newburgh,New Windsor,12553,4046,Union Ave,No,,3.6,,,,,,,,,,,,,,NM,No,11/01/2016,22/01/2016,9,22/01/2016,,, ,,,, ,,,,,,,,,,24/02/2016,29/02/2016,Yes,
Central Hudson,SolarCity,CH-05347,Newburgh,Wallkill,12589,5042,East Walden,No,,7.6,,,,,,,,,,,,,,NM,No,11/01/2016,22/01/2016,9,22/01/2016,,, ,,,, ,,,,,,,,,,26/02/2016,04/03/2016,Yes,
Central Hudson,SolarCity,CH-05551,Catskill,Freehold,12431,2071,Freehold,No,,16,,,,,,,,,,,,,,NM,No,11/01/2016,25/01/2016,10,25/01/2016,,, ,,,, ,,,350,350,73.42,,16/03/2016,16/03/2016,22/03/2016,22/03/2016,21/04/2016,Yes,
Central Hudson,SolarCity,CH-05656,Kingston,Kingston,12401,1003,Jansen Ave,No,,3,,,,,,,,,,,,,,NM,No,11/01/2016,25/01/2016,10,25/01/2016,,, ,,,, ,,,,,,,,,,24/02/2016,02/03/2016,Yes,
Central Hudson,SolarCity,CH-06456,Catskill,Leeds,12451,2005,North Catskill,No,,3,,,,,,,,,,,,,,NM,No,11/01/2016,25/01/2016,10,25/01/2016,,, ,,,, ,,,,,,,,,,11/02/2016,19/02/2016,Yes,
Central Hudson,SolarCity,CH-07018,Newburgh,New Windsor,12553,4043,Union Ave,No,,9.6,,,,,,,,,,,,,,NM,No,11/01/2016,22/01/2016,9,22/01/2016,,, ,,,, ,,,,,,,,,,04/02/2016,04/02/2016,Yes,
