Company,Developer,Application / Job #,Division,City/Town,Zip Code,Circuit ID,Substation,"Hybrid
(Y/N)",Related Application/Job #,"PV
(kWAC)","ESS
(kWAC)","WIND
(kWAC)","MT
(kWAC)","SG
(kWAC)","IG
(kWAC)","FW
(kWAC)","FC
(kWAC)","CHP
(kWAC)","GT
(kWAC)","HYDRO
(kWAC)","ICE
(kWAC)","ST
(kWAC)","OTHER
(kWAC)","Metering
(NA / NM / RNM / CDG)","Value Stack
(Y/N)",Start Date,End Date,Calculated Duration,"Application Approved Date 
(Utility)",Start Date (Must Match Application Approved Date),End Date,Calculated Duration,Payment Received Date,Start Date,End Date,Calculated Duration,CESIR cost to customer,CESIR cost to utility,Estimated Costs by Utility,Actual Customer Project Costs,Actual Utility Project Costs,Down Payment Date,Full Payment Date,Construction Start Date,Construction Complete Date,Verification Testing or Final Acceptance Date,Final Letter of Acceptance Date,Project Complete (Y/N),Utility Retention of REC (Y/N)
O&R,Other,DGINT-04268,WEST,Thompson Ridge,10985,102-3-13,Bullville,NO,0,8.4,,,,,,,,,,,,,,NM,NO,19/10/2015,19/10/2015,1,19/10/2015,,,,,,,,,,,,,,,,,26/01/2016,26/01/2016,Yes,NO
O&R,Other,DGINT-04269,WEST,Barryville,12719,3-1S-34,Rio,NO,0,7.5,,,,,,,,,,,,,,NM,NO,19/10/2015,19/10/2015,1,19/10/2015,,,,,,,,,,,,,,,,,07/12/2015,07/12/2015,Yes,NO
O&R,Other,DGINT-04270,WEST,Bloomingburg,12721,109-4-34,Washington Heights,NO,0,3,,,,,,,,,,,,,,NM,NO,19/10/2015,19/10/2015,1,19/10/2015,,,,,,,,,,,,,,,,,15/12/2015,15/12/2015,Yes,NO
O&R,Other,DGINT-04271,CENTRAL,Washingtonville,10992,76-1-13,Blooming Grove,NO,0,3,,,,,,,,,,,,,,NM,NO,19/10/2015,19/10/2015,1,19/10/2015,,,,,,,,,,,,,,,,,15/03/2016,15/03/2016,Yes,NO
O&R,Other,DGINT-04272,CENTRAL,Warwick,10990,80-5-13,Wisner,NO,0,6,,,,,,,,,,,,,,NM,NO,19/10/2015,19/10/2015,1,19/10/2015,,,,,,,,,,,,,,,,,07/12/2015,07/12/2015,Yes,NO
O&R,Other,DGINT-04273,WEST,Middletown,10940,41582,Shoemaker,NO,0,8,,,,,,,,,,,,,,NM,NO,04/06/2014,06/06/2014,2,06/06/2014,,,,,,,,,,,,,,,,,11/08/2014,11/08/2014,Yes,NO
O&R,Other,DGINT-04274,EAST,Stony Point,10980,23-4-13,Stony Point,NO,0,5.59,,,,,,,,,,,,,,NM,NO,19/10/2015,19/10/2015,1,19/10/2015,,,,,,,,,,,,,,,,,09/02/2016,09/02/2016,Yes,NO
O&R,Other,DGINT-04275,EAST,West Nyack,10994,21-11-13,West Nyack,NO,0,7.6,,,,,,,,,,,,,,NM,NO,19/10/2015,19/10/2015,1,19/10/2015,,,,,,,,,,,,,,,,,25/03/2016,25/03/2016,Yes,NO
O&R,Other,DGINT-04276,EAST,Suffern,10901,51-6-13,Tallman,NO,0,7.6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,21/12/2015,21/12/2015,Yes,NO
O&R,Other,DGINT-04277,EAST,Congers,10920,22-8-13,Congers,NO,0,6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,28/12/2015,28/12/2015,Yes,NO
O&R,Other,DGINT-04278,EAST,Congers,10920,22-3-13,Congers,NO,0,10.6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,10/02/2016,10/02/2016,Yes,NO
O&R,Other,DGINT-04279,CENTRAL,Warwick,10990,80-1-13,Wisner,NO,0,7.6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,05/03/2016,05/03/2016,Yes,NO
O&R,Other,DGINT-04280,EAST,Stony Point,10980,23-3-13,Stony Point,NO,0,4.5,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,14/12/2015,14/12/2015,Yes,NO
O&R,Other,DGINT-04281,EAST,New City,10956,45-8-13,New Hempstead,NO,0,10,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,02/02/2016,02/02/2016,Yes,NO
O&R,Other,DGINT-04282,CENTRAL,Chester,10918,63-6-13,Chester,NO,0,7.6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,23/12/2015,23/12/2015,Yes,NO
O&R,Other,DGINT-04283,WEST,Middletown,10941,15-6-13,East Wallkill,NO,0,6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,04/12/2015,04/12/2015,Yes,NO
O&R,Other,DGINT-04284,CENTRAL,Monroe,10950,71-2-13,Harriman,NO,0,7.7,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,26/01/2016,26/01/2016,Yes,NO
O&R,Other,DGINT-04285,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,3.87,,,,,,,,,,,,,,NM,NO,18/06/2014,20/06/2014,2,20/06/2014,,,,,,,,,,,,,,,,,15/01/2015,15/01/2015,Yes,NO
O&R,Other,DGINT-04286,EAST,Garnerville,10923,27-6-13,West Haverstraw,NO,0,7.6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,14/12/2015,14/12/2015,Yes,NO
O&R,Other,DGINT-04287,EAST,Garnerville,10923,27-7-13,West Haverstraw,NO,0,5.375,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,09/02/2016,09/02/2016,Yes,NO
O&R,Other,DGINT-04288,WEST,Middletown,10941,15-3-13,East Wallkill,NO,0,4,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,28/01/2016,28/01/2016,Yes,NO
O&R,Other,DGINT-04289,CENTRAL,Warwick,10990,80-1-13,Wisner,NO,0,3.225,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,31/12/2015,31/12/2015,Yes,NO
O&R,Other,DGINT-04290,WEST,Montgomery,10923,102-2-13,Bullville,NO,0,10,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,28/12/2015,28/12/2015,Yes,NO
O&R,Other,DGINT-04291,EAST,Pomona,10970,27-6-13,West Haverstraw,NO,0,7.6,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,23/12/2015,23/12/2015,Yes,NO
O&R,Other,DGINT-04292,CENTRAL,Monroe,10950,71-8-13,Harriman,NO,0,5.16,,,,,,,,,,,,,,NM,NO,20/10/2015,20/10/2015,1,20/10/2015,,,,,,,,,,,,,,,,,11/01/2016,11/01/2016,Yes,NO
O&R,Other,DGINT-04293,EAST,Nanuet,10954,19-8-13,Burns,NO,0,10,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,25/07/2016,25/07/2016,Yes,NO
O&R,Other,DGINT-04294,WEST,Middletown,10940,113-5-13,Silver Lake,NO,0,6,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,16/12/2015,16/12/2015,Yes,NO
O&R,Other,DGINT-04295,CENTRAL,Highland Mills,10930,71-5-13,Harriman,NO,0,6,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,18/12/2015,18/12/2015,Yes,NO
O&R,Other,DGINT-04296,EAST,West Nyack,10994,21-11-13,West Nyack,NO,0,3.25,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,16/09/2016,16/09/2016,Yes,NO
O&R,Other,DGINT-04297,CENTRAL,Goshen,10924,76-2-13,Blooming Grove,NO,0,8.4,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,16/12/2015,16/12/2015,Yes,NO
O&R,Other,DGINT-04298,CENTRAL,Blooming Grove,10914,76-2-13,Blooming Grove,NO,0,11.4,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,12/01/2016,12/01/2016,Yes,NO
O&R,Other,DGINT-04299,EAST,Stony Point,10980,23-3-13,Stony Point,NO,0,5.375,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,02/06/2016,02/06/2016,Yes,NO
O&R,Other,DGINT-04300,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,4.25,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,10/12/2015,10/12/2015,Yes,NO
O&R,Other,DGINT-04301,WEST,Middletown,10940,41582,Shoemaker,NO,0,6.02,,,,,,,,,,,,,,NM,NO,24/06/2014,24/06/2014,1,24/06/2014,,,,,,,,,,,,,,,,,13/10/2014,13/10/2014,Yes,NO
O&R,Other,DGINT-04302,WEST,Middletown,10940,41582,Shoemaker,NO,0,6,,,,,,,,,,,,,,NM,NO,30/07/2014,30/07/2014,1,30/07/2014,,,,,,,,,,,,,,,,,23/12/2014,23/12/2014,Yes,NO
O&R,Other,DGINT-04303,WEST,Circleville,10919,102-1-13,Bullville,NO,0,10.2,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,15/12/2015,15/12/2015,Yes,NO
O&R,Other,DGINT-04304,CENTRAL,Florida,10921,80-1-13,Wisner,NO,0,10,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,24/12/2015,24/12/2015,Yes,NO
O&R,Other,DGINT-04305,WEST,Middletown,10940,41582,Shoemaker,NO,0,13.6,,,,,,,,,,,,,,NM,NO,04/08/2014,04/08/2014,1,04/08/2014,,,,,,,,,,,,,,,,,04/11/2014,04/11/2014,Yes,NO
O&R,Other,DGINT-04306,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,3.6,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,01/12/2015,01/12/2015,Yes,NO
O&R,Other,DGINT-04307,EAST,New City,10956,45-8-13,New Hempstead,NO,0,20,,,,,,,,,,,,,,NM,NO,21/10/2015,21/10/2015,1,21/10/2015,,,,,,,,,,,,,,,,,23/11/2015,23/11/2015,Yes,NO
O&R,Other,DGINT-04308,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,6,,,,,,,,,,,,,,NM,NO,29/09/2014,25/11/2014,41,25/11/2014,,,,,,,,,,,,,,,,,27/12/2014,27/12/2014,Yes,NO
O&R,Other,DGINT-04309,WEST,Middletown,10940,41582,Shoemaker,NO,0,8,,,,,,,,,,,,,,NM,NO,01/10/2014,09/12/2014,49,09/12/2014,,,,,,,,,,,,,,,,,20/01/2015,20/01/2015,Yes,NO
O&R,Other,DGINT-04310,WEST,New Hampton,10958,103-1-13,Westtown,NO,0,10.8,,,,,,,,,,,,,,NM,NO,22/10/2015,22/10/2015,1,22/10/2015,,,,,,,,,,,,,,,,,10/12/2015,10/12/2015,Yes,NO
O&R,Other,DGINT-04311,CENTRAL,Monroe,10950,61-3-13,Monroe,NO,0,9.8,,,,,,,,,,,,,,NM,NO,22/10/2015,22/10/2015,1,22/10/2015,,,,,,,,,,,,,,,,,10/12/2015,10/12/2015,Yes,NO
O&R,Other,DGINT-04312,EAST,Valley Cottage,10989,22-5-13,Congers,NO,0,4.2,,,,,,,,,,,,,,NM,NO,22/10/2015,22/10/2015,1,22/10/2015,,,,,,,,,,,,,,,,,23/11/2015,23/11/2015,Yes,NO
O&R,Other,DGINT-04313,CENTRAL,Florida,10921,63-8-13,Chester,NO,0,7.6,,,,,,,,,,,,,,NM,NO,22/10/2015,22/10/2015,1,22/10/2015,,,,,,,,,,,,,,,,,11/01/2016,11/01/2016,Yes,NO
O&R,Other,DGINT-04314,CENTRAL,Monroe,10950,61-6-13,Monroe,NO,0,3.25,,,,,,,,,,,,,,NM,NO,22/10/2015,22/10/2015,1,22/10/2015,,,,,,,,,,,,,,,,,31/12/2015,31/12/2015,Yes,NO
O&R,Other,DGINT-04315,CENTRAL,Warwick,10990,80-3-13,Wisner,NO,0,6,,,,,,,,,,,,,,NM,NO,23/10/2015,23/10/2015,1,23/10/2015,,,,,,,,,,,,,,,,,13/01/2016,13/01/2016,Yes,NO
O&R,Other,DGINT-04316,CENTRAL,Salisbury Mills,12577,76-4-13,Blooming Grove,NO,0,4.5,,,,,,,,,,,,,,NM,NO,23/10/2015,23/10/2015,1,23/10/2015,,,,,,,,,,,,,,,,,02/02/2016,02/02/2016,Yes,NO
O&R,Other,DGINT-04317,EAST,New City,10956,45-6-13,New Hempstead,NO,0,5,,,,,,,,,,,,,,NM,NO,23/10/2015,23/10/2015,1,23/10/2015,,,,,,,,,,,,,,,,,21/12/2015,21/12/2015,Yes,NO
O&R,Other,DGINT-04318,EAST,Pearl River,10965,29-3-13,Montvale,NO,0,7,,,,,,,,,,,,,,NM,NO,23/10/2015,23/10/2015,1,23/10/2015,,,,,,,,,,,,,,,,,21/12/2015,21/12/2015,Yes,NO
O&R,Other,DGINT-04319,CENTRAL,Highland Mills,10930,71-5-13,Harriman,NO,0,6.25,,,,,,,,,,,,,,NM,NO,23/10/2015,23/10/2015,1,23/10/2015,,,,,,,,,,,,,,,,,31/12/2015,31/12/2015,Yes,NO
O&R,Other,DGINT-04320,CENTRAL,Monroe,10950,61-7-13,Monroe,NO,0,3,,,,,,,,,,,,,,NM,NO,26/10/2015,26/10/2015,1,26/10/2015,,,,,,,,,,,,,,,,,01/12/2015,01/12/2015,Yes,NO
O&R,Other,DGINT-04321,EAST,Valley Cottage,10989,22-6-13,Congers,NO,0,7.6,,,,,,,,,,,,,,NM,NO,26/10/2015,26/10/2015,1,26/10/2015,,,,,,,,,,,,,,,,,14/12/2015,14/12/2015,Yes,NO
O&R,Other,DGINT-04322,EAST,Orangeburg,10962,26-2-13,Corporate Drive,NO,0,7.7,,,,,,,,,,,,,,NM,NO,26/10/2015,26/10/2015,1,26/10/2015,,,,,,,,,,,,,,,,,03/12/2015,03/12/2015,Yes,NO
O&R,Other,DGINT-04323,CENTRAL,Blooming Grove,10914,76-1-13,Blooming Grove,NO,0,8.8,,,,,,,,,,,,,,NM,NO,26/10/2015,26/10/2015,1,26/10/2015,,,,,,,,,,,,,,,,,31/12/2015,31/12/2015,Yes,NO
O&R,Sunrun Inc,DGINT-04324,EAST,Nyack,10960,21-12-13,West Nyack,NO,0,3.6,,,,,,,,,,,,,,NM,NO,26/10/2015,26/10/2015,1,26/10/2015,,,,,,,,,,,,,,,,,04/03/2016,04/03/2016,Yes,NO
O&R,Other,DGINT-04325,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,18,,,,,,,,,,,,,,NM,NO,22/10/2014,21/12/2014,42,21/12/2014,,,,,,,,,,,,,,,,,21/01/2015,21/01/2015,Yes,NO
O&R,Other,DGINT-04326,CENTRAL,Sugar Loaf,10981,63-2-13,Chester,NO,0,8.8,,,,,,,,,,,,,,NM,NO,27/10/2015,27/10/2015,1,27/10/2015,,,,,,,,,,,,,,,,,29/12/2015,29/12/2015,Yes,NO
O&R,Other,DGINT-04327,CENTRAL,Highland Mills,10930,71-5-13,Harriman,NO,0,5,,,,,,,,,,,,,,NM,NO,27/10/2015,27/10/2015,1,27/10/2015,,,,,,,,,,,,,,,,,17/12/2015,17/12/2015,Yes,NO
O&R,Other,DGINT-04328,CENTRAL,Monroe,10950,71-8-13,Harriman,NO,0,5,,,,,,,,,,,,,,NM,NO,27/10/2015,27/10/2015,1,27/10/2015,,,,,,,,,,,,,,,,,15/12/2015,15/12/2015,Yes,NO
O&R,Other,DGINT-04329,CENTRAL,Warwick,10990,80-3-13,Wisner,NO,0,3.8,,,,,,,,,,,,,,NM,NO,27/10/2015,27/10/2015,1,27/10/2015,,,,,,,,,,,,,,,,,11/12/2015,11/12/2015,Yes,NO
O&R,Other,DGINT-04330,WEST,Pine Bush,12566,102-3-13,Bullville,NO,0,7.6,,,,,,,,,,,,,,NM,NO,27/10/2015,27/10/2015,1,27/10/2015,,,,,,,,,,,,,,,,,08/02/2016,08/02/2016,Yes,NO
O&R,Other,DGINT-04331,CENTRAL,Warwick,10990,80-1-13,Wisner,NO,0,4.2,,,,,,,,,,,,,,NM,NO,27/10/2015,27/10/2015,1,27/10/2015,,,,,,,,,,,,,,,,,18/04/2016,18/04/2016,Yes,NO
O&R,Other,DGINT-04332,EAST,Haverstraw,10927,27-4-13,West Haverstraw,NO,0,5,,,,,,,,,,,,,,NM,NO,27/10/2015,27/10/2015,1,27/10/2015,,,,,,,,,,,,,,,,,31/12/2015,31/12/2015,Yes,NO
O&R,Other,DGINT-04333,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,11.5,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,03/12/2015,03/12/2015,Yes,NO
O&R,Other,DGINT-04334,CENTRAL,Goshen,10924,89-3-13,South Goshen,NO,0,6,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,10/12/2015,10/12/2015,Yes,NO
O&R,Other,DGINT-04335,EAST,Garnerville,10923,27-2-13,West Haverstraw,NO,0,6.88,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,11/01/2016,11/01/2016,Yes,NO
O&R,Other,DGINT-04336,CENTRAL,Monroe,10950,61-10-13,Monroe,NO,0,10,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,10/12/2015,10/12/2015,Yes,NO
O&R,Other,DGINT-04337,WEST,Westtown,10998,103-3-13,Westtown,NO,0,6,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,02/12/2015,02/12/2015,Yes,NO
O&R,Other,DGINT-04338,CENTRAL,Highland Falls,10928,73-1-13,Highland Falls,NO,0,5.25,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,29/12/2015,29/12/2015,Yes,NO
O&R,Other,DGINT-04339,EAST,Thiells,10984,27-2-13,West Haverstraw,NO,0,5.5,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,14/12/2015,14/12/2015,Yes,NO
O&R,Other,DGINT-04340,CENTRAL,Monroe,10950,61-10-13,Monroe,NO,0,10,,,,,,,,,,,,,,NM,NO,28/10/2015,28/10/2015,1,28/10/2015,,,,,,,,,,,,,,,,,11/12/2015,11/12/2015,Yes,NO
O&R,Other,DGINT-04341,WEST,Westtown,10998,103-4-13,Westtown,NO,0,3,,,,,,,,,,,,,,NM,NO,29/10/2015,17/11/2015,12,17/11/2015,,,,,,,,,,,,,,,,,11/02/2016,11/02/2016,Yes,NO
O&R,Other,DGINT-04342,EAST,Suffern,10901,51-7-13,Tallman,NO,0,10,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,10/02/2016,10/02/2016,Yes,NO
O&R,Other,DGINT-04343,CENTRAL,Salisbury Mills,12577,76-3-13,Blooming Grove,NO,0,3.6,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,17/12/2015,17/12/2015,Yes,NO
O&R,Other,DGINT-04344,EAST,Stony Point,10980,23-2-13,Stony Point,NO,0,6,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,26/01/2016,26/01/2016,Yes,NO
O&R,Other,DGINT-04345,EAST,Pearl River,10965,29-3-13,Montvale,NO,0,3,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,02/02/2016,02/02/2016,Yes,NO
O&R,Other,DGINT-04346,WEST,Middletown,10941,113-2-13,Silver Lake,NO,0,3,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,29/01/2016,29/01/2016,Yes,NO
O&R,Other,DGINT-04347,EAST,New City,10956,19-12-13,Burns,NO,0,5,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,27/01/2016,27/01/2016,Yes,NO
O&R,Other,DGINT-04348,WEST,Middletown,10941,113-2-13,Silver Lake,NO,0,3.6,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,05/02/2016,05/02/2016,Yes,NO
O&R,Other,DGINT-04349,EAST,West Haverstraw,10993,27-5-13,West Haverstraw,NO,0,4.5,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,04/01/2016,04/01/2016,Yes,NO
O&R,Other,DGINT-04350,EAST,Haverstraw,10927,27-3-13,West Haverstraw,NO,0,4,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,31/12/2015,31/12/2015,Yes,NO
O&R,Other,DGINT-04351,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,6,,,,,,,,,,,,,,NM,NO,24/10/2014,21/12/2014,40,21/12/2014,,,,,,,,,,,,,,,,,11/04/2015,11/04/2015,Yes,NO
O&R,Other,DGINT-04352,WEST,Middletown,10940,109-3-13,Washington Heights,NO,0,5,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,02/12/2015,02/12/2015,Yes,NO
O&R,Other,DGINT-04353,EAST,West Haverstraw,10993,27-5-13,West Haverstraw,NO,0,4,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,13/06/2016,13/06/2016,Yes,NO
O&R,Other,DGINT-04354,EAST,West Haverstraw,10993,27-8-13,West Haverstraw,NO,0,4.515,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,26/01/2016,26/01/2016,Yes,NO
O&R,Other,DGINT-04355,EAST,Sloatsburg,10974,42-2-13,Sloatsburg,NO,0,4.2,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,26/01/2016,26/01/2016,Yes,NO
O&R,Other,DGINT-04356,EAST,Monsey,10952,45-5-13,New Hempstead,NO,0,8.8,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,08/02/2016,08/02/2016,Yes,NO
O&R,Other,DGINT-04357,WEST,New Hampton,10958,41582,Shoemaker,NO,0,11.8,,,,,,,,,,,,,,NM,NO,30/10/2014,21/12/2014,36,21/12/2014,,,,,,,,,,,,,,,,,29/01/2015,29/01/2015,Yes,NO
O&R,Other,DGINT-04358,WEST,Middletown,10940,41582,Shoemaker,NO,0,6,,,,,,,,,,,,,,NM,NO,10/11/2014,23/12/2014,31,23/12/2014,,,,,,,,,,,,,,,,,21/01/2015,21/01/2015,Yes,NO
O&R,Other,DGINT-04359,EAST,Thiells,10984,23-2-13,Stony Point,NO,0,3,,,,,,,,,,,,,,NM,NO,29/10/2015,29/10/2015,1,29/10/2015,,,,,,,,,,,,,,,,,27/04/2016,27/04/2016,Yes,NO
O&R,Other,DGINT-04360,EAST,Stony Point,10980,23-2-13,Stony Point,NO,0,6.665,,,,,,,,,,,,,,NM,NO,30/10/2015,30/10/2015,1,30/10/2015,,,,,,,,,,,,,,,,,26/01/2016,26/01/2016,Yes,NO
O&R,Other,DGINT-04361,EAST,Spring Valley,10977,45-4-13,New Hempstead,NO,0,6.88,,,,,,,,,,,,,,NM,NO,30/10/2015,30/10/2015,1,30/10/2015,,,,,,,,,,,,,,,,,13/11/2015,13/11/2015,Yes,NO
O&R,Other,DGINT-04362,CENTRAL,Monroe,10950,61-8-13,Monroe,NO,0,6,,,,,,,,,,,,,,NM,NO,30/10/2015,30/10/2015,1,30/10/2015,,,,,,,,,,,,,,,,,11/02/2016,11/02/2016,Yes,NO
O&R,Other,DGINT-04363,EAST,Stony Point,10980,23-2-13,Stony Point,NO,0,3,,,,,,,,,,,,,,NM,NO,30/10/2015,30/10/2015,1,30/10/2015,,,,,,,,,,,,,,,,,31/12/2015,31/12/2015,Yes,NO
O&R,Other,DGINT-04364,WEST,Middletown,10941,15-6-13,East Wallkill,NO,0,6,,,,,,,,,,,,,,NM,NO,30/10/2015,30/10/2015,1,30/10/2015,,,,,,,,,,,,,,,,,29/12/2015,29/12/2015,Yes,NO
O&R,Other,DGINT-04365,WEST,Middletown,10941,102-2-13,Bullville,NO,0,4.2,,,,,,,,,,,,,,NM,NO,30/10/2015,30/10/2015,1,30/10/2015,,,,,,,,,,,,,,,,,02/12/2015,02/12/2015,Yes,NO
O&R,Other,DGINT-04366,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,8,,,,,,,,,,,,,,NM,NO,11/12/2014,04/01/2015,15,04/01/2015,,,,,,,,,,,,,,,,,07/04/2015,07/04/2015,Yes,NO
O&R,Other,DGINT-04367,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,4.2,,,,,,,,,,,,,,NM,NO,02/11/2015,02/11/2015,1,02/11/2015,,,,,,,,,,,,,,,,,15/12/2015,15/12/2015,Yes,NO
O&R,Other,DGINT-04368,WEST,Middletown,10940,41582,Shoemaker,NO,0,7,,,,,,,,,,,,,,NM,NO,12/12/2014,04/01/2015,14,04/01/2015,,,,,,,,,,,,,,,,,08/01/2015,08/01/2015,Yes,NO
O&R,Other,DGINT-04369,CENTRAL,Greenwood Lake,10925,84-3-13,Hunt,NO,0,7.5,,,,,,,,,,,,,,NM,NO,02/11/2015,02/11/2015,1,02/11/2015,,,,,,,,,,,,,,,,,06/04/2016,06/04/2016,Yes,NO
O&R,Other,DGINT-04370,CENTRAL,Highland Mills,10930,71-3-13,Harriman,NO,0,10,,,,,,,,,,,,,,NM,NO,02/11/2015,02/11/2015,1,02/11/2015,,,,,,,,,,,,,,,,,11/01/2016,11/01/2016,Yes,NO
O&R,Other,DGINT-04371,WEST,Middletown,10940,41582,Shoemaker,NO,0,5,,,,,,,,,,,,,,NM,NO,12/01/2015,19/01/2015,4,19/01/2015,,,,,,,,,,,,,,,,,09/04/2015,09/04/2015,Yes,NO
O&R,Other,DGINT-04372,EAST,Pomona,10970,27-2-13,West Haverstraw,NO,0,11,,,,,,,,,,,,,,NM,NO,02/11/2015,02/11/2015,1,02/11/2015,,,,,,,,,,,,,,,,,27/01/2016,27/01/2016,Yes,NO
